,item,index,level,area,log(area)
10474,level2_67,18,2,22436,10.018422090628228
10475,level2_67,19,2,13312,9.49642116306099
10476,level2_67,20,2,17360,9.761923988214342
10477,level2_68,0,2,17928,9.794119015480764
10478,level2_68,1,2,16472,9.709417248707625
10479,level2_68,2,2,30843,10.336665099210828
10480,level2_68,3,2,10672,9.275378768155404
10481,level2_68,4,2,24339,10.099835281063175
10482,level2_68,5,2,12831,9.459619396895018
10483,level2_68,6,2,15376,9.640563131210074
10484,level2_68,7,2,10556,9.264449697623215
10485,level2_68,8,2,14500,9.581903928408666
10486,level2_68,9,2,18792,9.841186526338749
10487,level2_68,10,2,17064,9.744726260151186
10488,level2_68,11,2,15428,9.643939319328119
10489,level2_68,12,2,18753,9.839109018599922
10490,level2_68,13,2,17284,9.757536497051824
10491,level2_68,14,2,21150,9.959395184474424
10492,level2_68,15,2,18600,9.830916859701293
10493,level2_68,16,2,29058,10.277049111631284
10494,level2_69,0,2,19592,9.882876598632004
10495,level2_69,1,2,16700,9.723163998404846
10496,level2_69,2,2,18625,9.83226004324776
10497,level2_69,3,2,17400,9.764225485202621
10498,level2_69,4,2,36072,10.49327222010092
10499,level2_69,5,2,23142,10.049404427436283
10500,level2_69,6,2,21875,9.993099711225815
10501,level2_69,7,2,12367,9.422786913742057
10502,level2_69,8,2,18792,9.841186526338749
10503,level2_69,9,2,25403,10.142622556268384
10504,level2_69,10,2,14287,9.567105311865157
10505,level2_69,11,2,11786,9.374667665397858
10506,level2_69,12,2,15561,9.65252306301951
10507,level2_69,13,2,15106,9.622847294873393
10508,level2_69,14,2,9628,9.172430798902962
10509,level2_69,15,2,31872,10.369483160384325
10510,level2_69,16,2,12606,9.441928170073055
10511,level2_69,17,2,37500,10.532096211958502
10512,level2_69,18,2,8911,9.09504174761272
10513,level2_69,19,2,13500,9.51044496442652
10514,level2_69,20,2,18750,9.838949031398556
10515,level2_69,21,2,18886,9.846176185823014
10516,level2_69,22,2,12500,9.433483923290392
10517,level2_69,23,2,15428,9.643939319328119
10518,level2_69,24,2,26386,10.180588845443722
10519,level2_69,25,2,13572,9.51576412590412
10520,level2_69,26,2,14500,9.581903928408666
10521,level2_69,27,2,24900,10.1226230824528
10522,level2_69,28,2,20184,9.912645490320894
10523,level2_69,29,2,15272,9.633776365405584
10524,level2_69,30,2,26250,10.17542126801977
10525,level2_69,31,2,41100,10.623763400484325
10526,level2_7,0,2,80,4.382026634673881
10527,level2_7,1,2,168,5.123963979403259
10528,level2_7,2,2,168,5.123963979403259
10529,level2_7,3,2,100,4.605170185988092
10530,level2_7,4,2,121,4.795790545596741
10531,level2_7,5,2,64,4.1588830833596715
10532,level2_7,6,2,80,4.382026634673881
10533,level2_7,7,2,72,4.276666119016055
10534,level2_7,8,2,70,4.248495242049359
10535,level2_7,9,2,192,5.2574953720277815
10536,level2_7,10,2,81,4.394449154672439
10537,level2_7,11,2,99,4.59511985013459
10538,level2_7,12,2,80,4.382026634673881
10539,level2_7,13,2,81,4.394449154672439
10540,level2_7,14,2,80,4.382026634673881
10541,level2_7,15,2,121,4.795790545596741
10542,level2_7,16,2,176,5.170483995038151
10543,level2_7,17,2,56,4.02535169073515
10544,level2_7,18,2,63,4.143134726391533
10545,level2_7,19,2,156,5.049856007249537
10546,level2_7,20,2,70,4.248495242049359
10547,level2_7,21,2,154,5.0369526024136295
10548,level2_7,22,2,72,4.276666119016055
10549,level2_7,23,2,121,4.795790545596741
10550,level2_7,24,2,36,3.58351893845611
10551,level2_7,25,2,100,4.605170185988092
10552,level2_7,26,2,168,5.123963979403259
10553,level2_7,27,2,132,4.882801922586371
10554,level2_7,28,2,144,4.969813299576001
10555,level2_7,29,2,88,4.477336814478207
10556,level2_7,30,2,210,5.3471075307174685
10557,level2_7,31,2,77,4.343805421853684
10558,level2_7,32,2,110,4.700480365792417
10559,level2_7,33,2,126,4.836281906951478
10560,level2_7,34,2,143,4.962844630259907
10561,level2_7,35,2,72,4.276666119016055
10562,level2_7,36,2,42,3.7376696182833684
10563,level2_7,37,2,80,4.382026634673881
10564,level2_7,38,2,120,4.787491742782046
10565,level2_7,39,2,150,5.0106352940962555
10566,level2_7,40,2,90,4.499809670330265
10567,level2_7,41,2,110,4.700480365792417
10568,level2_70,0,2,27048,10.205368344387722
10569,level2_70,1,2,8845,9.087607606593886
10570,level2_70,2,2,18832,9.843312829500057
10571,level2_70,3,2,25520,10.147217737458726
10572,level2_70,4,2,20148,9.91086030686554
10573,level2_70,5,2,26864,10.198542379317322
10574,level2_70,6,2,29624,10.296340122593449
10575,level2_70,7,2,11500,9.350102314351341
10576,level2_70,8,2,18819,9.842622276764853
10577,level2_70,9,2,25921,10.162808729968926
10578,level2_70,10,2,19890,9.897972371848018
10579,level2_70,11,2,18308,9.815093401773533
10580,level2_70,12,2,11781,9.37424334324612
10581,level2_70,13,2,22218,10.008658050141667
10582,level2_70,14,2,33327,10.414123158249833
10583,level2_70,15,2,27081,10.206587653966265
10584,level2_70,16,2,31030,10.342709757442426
10585,level2_70,17,2,17595,9.775370049755686
10586,level2_70,18,2,29568,10.294447974441411
10587,level2_70,19,2,34983,10.462617508188442
10588,level2_70,20,2,16900,9.735068900911164
10589,level2_70,21,2,43000,10.668955394675699
10590,level2_70,22,2,44084,10.693852183811433
10591,level2_70,23,2,56350,10.939337519467923
10592,level2_70,24,2,12870,9.462654300590172
10593,level2_70,25,2,6900,8.83927669058535
10594,level2_70,26,2,10580,9.26672070541229
10595,level2_70,27,2,19044,9.85450737031441
10596,level2_70,28,2,20930,9.948938815440046
10597,level2_70,29,2,14766,9.60008251961911
10598,level2_71,0,2,17812,9.787627666441592
10599,level2_71,1,2,16790,9.728538750071586
10600,level2_71,2,2,21160,9.959867885972235
10601,level2_71,3,2,19803,9.893588720356881
10602,level2_71,4,2,36639,10.508868525839198
10603,level2_71,5,2,21091,9.956601688185614
10604,level2_71,6,2,32200,10.3797217315325
10605,level2_71,7,2,36498,10.505012743548761
10606,level2_71,8,2,24674,10.11350533663141
10607,level2_71,9,2,16790,9.728538750071586
10608,level2_71,10,2,28497,10.257554097558293
10609,level2_71,11,2,25870,10.160839275180075
10610,level2_71,12,2,47163,10.761364965859624
10611,level2_71,13,2,25704,10.154401900795694
10612,level2_71,14,2,26864,10.198542379317322
10613,level2_71,15,2,23506,10.0650109866928
10614,level2_71,16,2,24360,10.100697721823833
10615,level2_71,17,2,27104,10.207436597451782
10616,level2_71,18,2,35144,10.467209185655616
10617,level2_71,19,2,13179,9.486379932643889
10618,level2_71,20,2,13662,9.522373535291795
10619,level2_71,21,2,23184,10.051217664560463
10620,level2_71,22,2,21114,9.95769160654964
10621,level2_71,23,2,10700,9.277999020449997
10622,level2_71,24,2,25857,10.16033663631551
10623,level2_71,25,2,33856,10.429871515217972
10624,level2_72,0,2,8904,9.094255892955381
10625,level2_72,1,2,29532,10.293229700179056
10626,level2_72,2,2,16900,9.735068900911164
10627,level2_72,3,2,11500,9.350102314351341
10628,level2_72,4,2,18850,9.844268192876157
10629,level2_72,5,2,10580,9.26672070541229
10630,level2_72,6,2,17812,9.787627666441592
10631,level2_72,7,2,16284,9.69793830962287
10632,level2_72,8,2,16974,9.739438040529622
10633,level2_72,9,2,14784,9.601300793881466
10634,level2_72,10,2,14030,9.548953173096507
10635,level2_72,11,2,25704,10.154401900795694
10636,level2_72,12,2,23322,10.057152400080279
10637,level2_72,13,2,20930,9.948938815440046
10638,level2_72,14,2,14766,9.60008251961911
10639,level2_72,15,2,13432,9.505395198757377
10640,level2_72,16,2,17424,9.765603845172741
10641,level2_72,17,2,23322,10.057152400080279
10642,level2_72,18,2,14784,9.601300793881466
10643,level2_72,19,2,22632,10.027120112981404
10644,level2_72,20,2,20240,9.915416123401402
10645,level2_72,21,2,38962,10.57034209114115
10646,level2_72,22,2,13225,9.4898642567265
10647,level2_72,23,2,15990,9.679718805828
10648,level2_72,24,2,18942,9.849136957786047
10649,level2_73,0,2,24477,10.10548918009691
10650,level2_73,1,2,20496,9.927985024136515
10651,level2_73,2,2,19688,9.887764592070893
10652,level2_73,3,2,25696,10.154090616746489
10653,level2_73,4,2,33631,10.423203539647567
10654,level2_73,5,2,22338,10.014044543100772
10655,level2_73,6,2,15548,9.651687291972113
10656,level2_73,7,2,25392,10.14218944276619
10657,level2_73,8,2,26358,10.179527113203834
10658,level2_73,9,2,29223,10.282711349439065
10659,level2_73,10,2,15990,9.679718805828
10660,level2_73,11,2,17940,9.794788135612787
10661,level2_73,12,2,24794,10.118356967398093
10662,level2_73,13,2,24288,10.097737680195356
10663,level2_73,14,2,28336,10.251888360022615
10664,level2_73,15,2,45504,10.725555513162913
10665,level2_73,16,2,31096,10.344834472532058
10666,level2_73,17,2,39601,10.586609649448985
10667,level2_73,18,2,23322,10.057152400080279
10668,level2_73,19,2,37878,10.54212574759568
10669,level2_73,20,2,26671,10.191332111786215
10670,level2_74,0,2,20043,9.905635244593586
10671,level2_74,1,2,25696,10.154090616746489
10672,level2_74,2,2,74732,11.221663659579727
10673,level2_74,3,2,16790,9.728538750071586
10674,level2_74,4,2,33672,10.424421910450407
10675,level2_74,5,2,29624,10.296340122593449
10676,level2_74,6,2,25520,10.147217737458726
10677,level2_74,7,2,30927,10.339384867764494
10678,level2_74,8,2,24360,10.100697721823833
10679,level2_74,9,2,15755,9.664913054191375
10680,level2_74,10,2,39376,10.580911772630838
10681,level2_74,11,2,38640,10.562043288326453
10682,level2_74,12,2,46161,10.739890564725489
10683,level2_74,13,2,29414,10.28922603046026
10684,level2_74,14,2,35200,10.468801361586188
10685,level2_74,15,2,57937,10.96711149228176
10686,level2_74,16,2,30912,10.338899737012245
10687,level2_74,17,2,16074,9.684958338772663
10688,level2_74,18,2,15515,9.64956257688248
10689,level2_74,19,2,17685,9.780472101639582
10690,level2_74,20,2,18468,9.82379478362688
10691,level2_75,0,2,32088,10.376237407449889
10692,level2_75,1,2,9900,9.20029003612268
10693,level2_75,2,2,37518,10.532576096795353
10694,level2_75,3,2,33631,10.423203539647567
10695,level2_75,4,2,8970,9.101640955052842
10696,level2_75,5,2,44505,10.703356821393031
10697,level2_75,6,2,31175,10.347371770548238
10698,level2_75,7,2,25872,10.160916581816888
10699,level2_75,8,2,9200,9.126958763037132
10700,level2_75,9,2,30976,10.340967990076303
10701,level2_75,10,2,13284,9.494315582496638
10702,level2_75,11,2,46000,10.736396675471232
10703,level2_75,12,2,42586,10.659280839746344
10704,level2_75,13,2,23920,10.082470208064567
10705,level2_75,14,2,24633,10.111842286376898
10706,level2_75,15,2,17958,9.795790977080754
10707,level2_75,16,2,37518,10.532576096795353
10708,level2_75,17,2,30447,10.323742746116928
10709,level2_75,18,2,30380,10.321539776149764
10710,level2_75,19,2,49266,10.804989466936844
10711,level2_75,20,2,34587,10.451233167901064
10712,level2_76,0,2,13662,9.522373535291795
10713,level2_76,1,2,30976,10.340967990076303
10714,level2_76,2,2,18850,9.844268192876157
10715,level2_76,3,2,43739,10.685995431600869
10716,level2_76,4,2,28032,10.241101993736118
10717,level2_76,5,2,14651,9.592263871501313
10718,level2_76,6,2,31096,10.344834472532058
10719,level2_76,7,2,22218,10.008658050141667
10720,level2_76,8,2,28392,10.253862694326333
10721,level2_76,9,2,9660,9.175748927206564
10722,level2_76,10,2,29624,10.296340122593449
10723,level2_76,11,2,7452,8.916237731721479
10724,level2_76,12,2,21316,9.967213243416673
10725,level2_76,13,2,21160,9.959867885972235
10726,level2_76,14,2,41712,10.638544136173284
10727,level2_76,15,2,29000,10.275051108968611
10728,level2_76,16,2,15456,9.6457525564523
10729,level2_76,17,2,32279,10.382172142969702
10730,level2_76,18,2,41193,10.626023617989862
10731,level2_76,19,2,22484,10.020559224121966
10732,level2_76,20,2,32279,10.382172142969702
10733,level2_76,21,2,5313,8.577911926450943
10734,level2_76,22,2,30912,10.338899737012245
10735,level2_76,23,2,44298,10.69869480828722
10736,level2_77,0,2,39744,10.590214165293151
10737,level2_77,1,2,17600,9.775654181026242
10738,level2_77,2,2,23016,10.043944905231385
10739,level2_77,3,2,75647,11.233833062118206
10740,level2_77,4,2,50784,10.835336623326135
10741,level2_77,5,2,16790,9.728538750071586
10742,level2_77,6,2,34240,10.441149830255679
10743,level2_77,7,2,30015,10.309452535685944
10744,level2_77,8,2,44377,10.700476596184611
10745,level2_77,9,2,23184,10.051217664560463
10746,level2_77,10,2,42800,10.664293381569887
10747,level2_77,11,2,21170,9.96034036412891
10748,level2_77,12,2,13432,9.505395198757377
10749,level2_77,13,2,31004,10.341871507401402
10750,level2_77,14,2,57937,10.96711149228176
10751,level2_77,15,2,34776,10.456682772668628
10752,level2_77,16,2,26864,10.198542379317322
10753,level2_77,17,2,52900,10.876158617846391
10754,level2_77,18,2,22528,10.022514258957768
10755,level2_77,19,2,15950,9.67721410821299
10756,level2_77,20,2,16080,9.685331542732957
10757,level2_78,0,2,26864,10.198542379317322
10758,level2_78,1,2,17940,9.794788135612787
10759,level2_78,2,2,31740,10.3653329940804
10760,level2_78,3,2,22139,10.005096038124226
10761,level2_78,4,2,59800,10.998760939938723
10762,level2_78,5,2,20355,9.921081860937079
10763,level2_78,6,2,25921,10.162808729968926
10764,level2_78,7,2,59064,10.986376880739002
10765,level2_78,8,2,53560,10.888557799805108
10766,level2_78,9,2,14784,9.601300793881466
10767,level2_78,10,2,45458,10.724544101718104
10768,level2_78,11,2,49220,10.804055323945047
10769,level2_78,12,2,10580,9.26672070541229
10770,level2_78,13,2,17030,9.742731773656734
10771,level2_78,14,2,20010,9.903987427577778
10772,level2_78,15,2,22218,10.008658050141667
10773,level2_78,16,2,47174,10.76159817234382
10774,level2_78,17,2,22218,10.008658050141667
10775,level2_78,18,2,15168,9.626943224494804
10776,level2_78,19,2,17956,9.795679599901822
10777,level2_78,20,2,36936,10.516941964186826
10778,level2_79,0,2,15660,9.658864969544794
10779,level2_79,1,2,39560,10.58557378573665
10780,level2_79,2,2,29913,10.306048447496902
10781,level2_79,3,2,15622,9.656435456170243
10782,level2_79,4,2,22218,10.008658050141667
10783,level2_79,5,2,12397,9.425209786838147
10784,level2_79,6,2,27370,10.217202802034725
10785,level2_79,7,2,24528,10.107570601111595
10786,level2_79,8,2,31671,10.363156714657805
10787,level2_79,9,2,17595,9.775370049755686
10788,level2_79,10,2,18832,9.843312829500057
10789,level2_79,11,2,32384,10.385419752647138
10790,level2_79,12,2,20618,9.93391975965633
10791,level2_79,13,2,44160,10.695574680950976
10792,level2_79,14,2,12700,9.449357272446683
10793,level2_79,15,2,10062,9.216521231051264
10794,level2_79,16,2,12840,9.460320577243952
10795,level2_79,17,2,8944,9.09873819539488
10796,level2_79,18,2,16740,9.725556344043467
10797,level2_79,19,2,10602,9.268797941547751
10798,level2_79,20,2,19832,9.895052073715027
10799,level2_8,0,2,4884,8.493719835230594
10800,level2_8,1,2,4080,8.313852267398207
10801,level2_8,2,2,3720,8.221478947267192
10802,level2_8,3,2,3922,8.274357006756292
10803,level2_8,4,2,11424,9.343471684579365
10804,level2_8,5,2,2916,7.977968093128549
10805,level2_8,6,2,8400,9.035986984831405
10806,level2_8,7,2,3402,8.132118772955806
10807,level2_8,8,2,7104,8.868413284672005
10808,level2_8,9,2,6800,8.824677891164198
10809,level2_8,10,2,7744,8.954673628956414
10810,level2_8,11,2,11625,9.360913230455557
10811,level2_8,12,2,8800,9.082507000466299
10812,level2_8,13,2,3240,8.083328608786376
10813,level2_8,14,2,7802,8.962135390066601
10814,level2_8,15,2,5846,8.673512945671192
10815,level2_8,16,2,4284,8.36264243156764
10816,level2_8,17,2,5476,8.60813018640834
10817,level2_8,18,2,925,6.829793737512425
10818,level2_8,19,2,2982,8.000349495324684
10819,level2_8,20,2,5040,8.525161361065415
10820,level2_81,0,2,13440,9.50599061407714
10821,level2_81,1,2,50600,10.831706855275558
10822,level2_81,2,2,23302,10.056294472779886
10823,level2_81,3,2,17940,9.794788135612787
10824,level2_81,4,2,17227,9.75423319944637
10825,level2_81,5,2,16478,9.709781436875536
10826,level2_81,6,2,12696,9.449042262206245
10827,level2_81,7,2,34454,10.447380380006315
10828,level2_81,8,2,20148,9.91086030686554
10829,level2_81,9,2,27600,10.225571051705241
10830,level2_81,10,2,22338,10.014044543100772
10831,level2_81,11,2,19044,9.85450737031441
10832,level2_81,12,2,33616,10.422757423084782
10833,level2_81,13,2,20020,9.90448705286921
10834,level2_81,14,2,25921,10.162808729968926
10835,level2_81,15,2,17812,9.787627666441592
10836,level2_81,16,2,29223,10.282711349439065
10837,level2_81,17,2,14934,9.611395771595648
10838,level2_81,18,2,45570,10.727004884257928
10839,level2_81,19,2,24705,10.11476093127985
10840,level2_81,20,2,24025,10.086850233838494
10841,level2_82,0,2,18515,9.826336493347712
10842,level2_82,1,2,18515,9.826336493347712
10843,level2_82,2,2,16675,9.721665870783825
10844,level2_82,3,2,29376,10.287933293420217
10845,level2_82,4,2,17595,9.775370049755686
10846,level2_82,5,2,15129,9.624368710744834
10847,level2_82,6,2,13054,9.476849879195163
10848,level2_82,7,2,14022,9.548382803766913
10849,level2_82,8,2,18980,9.85114107216392
10850,level2_82,9,2,27104,10.207436597451782
10851,level2_82,10,2,31096,10.344834472532058
10852,level2_82,11,2,6348,8.7558950816463
10853,level2_82,12,2,14904,9.609384912281424
10854,level2_82,13,2,29744,10.300382709961225
10855,level2_82,14,2,21091,9.956601688185614
10856,level2_82,15,2,23562,10.067390523806065
10857,level2_82,16,2,27081,10.206587653966265
10858,level2_82,17,2,14145,9.557116483735667
10859,level2_82,18,2,34748,10.45587729537981
10860,level2_82,19,2,71295,11.17458147771622
10861,level2_82,20,2,44377,10.700476596184611
10862,level2_82,21,2,19320,9.86889610776651
10863,level2_82,22,2,28336,10.251888360022615
10864,level2_82,23,2,50112,10.822015779350474
10865,level2_82,24,2,27117,10.20791611646652
10866,level2_83,0,2,14766,9.60008251961911
10867,level2_83,1,2,22338,10.014044543100772
10868,level2_83,2,2,12696,9.449042262206245
10869,level2_83,3,2,20930,9.948938815440046
10870,level2_83,4,2,31096,10.344834472532058
10871,level2_83,5,2,23322,10.057152400080279
10872,level2_83,6,2,19890,9.897972371848018
10873,level2_83,7,2,40626,10.6121635347137
10874,level2_83,8,2,33966,10.433115303264715
10875,level2_83,9,2,15870,9.672185813520455
10876,level2_83,10,2,31878,10.369671395678997
10877,level2_83,11,2,33616,10.422757423084782
10878,level2_83,12,2,31096,10.344834472532058
10879,level2_83,13,2,36616,10.508240582333478
